3785574108 0
3785574109 0
3785575423 0
3785576737 0
3785577123 0
3785578437 0
3785579751 0
3785581065 0
3785582379 0
3785583151 0
3785584465 0
3785585779 0
3785587093 0
3785588407 0
3785589721 0
3785591035 0
3785592349 0
3785593663 0
3785594977 0
3785596291 0
3785597605 0
3785598919 0
3785600233 0
3785601547 0
3785602861 0
3785604175 0
3785605489 0
3785606803 0
3785608117 0
3785609431 0
3785610745 0
3785612059 0
3785614687 0
3785616001 0
3785617315 0
3785618629 0
3785619943 0
3785621257 0
3785622571 0
3785623885 0
3785625199 0
3785626513 0
3785627827 0
3785629141 0
3785630455 0
3785631769 0
3785633083 0
3785634397 0
3785635711 0
3785637025 0
3785638339 0
3785639653 0
3785640967 0
3785642281 0
3785643595 0
3785644909 0
3785646223 0
3785647537 0
3785648851 0
3785651479 0
3785652793 0
3785654107 0
3785655421 0
3785659363 0
3785660677 0
3785664143 0
3785665457 0
3785666771 0
3785668085 0
3785670713 0
3785672027 0
3785673341 0
3785674655 0
3785675969 0
3785677283 0
3785678597 0
3785679911 0
3785681225 0
3785682539 0
3785685167 0
3785686481 0
3785689109 0
3785690423 0
3785693051 0
3785694365 0
3785696993 0
3785698307 0
3785700935 0
3785702249 0
3785704877 0
3785706191 0
3785708819 0
3785710133 0
3785711447 0
3785712761 0
3785715389 0
3785719331 0
3785721959 0
3785723273 0
3785725901 0
3785728529 0
3785731157 0
3785733785 0
3785736413 0
3785739041 0
3785741669 0
3785744297 0
3785746925 0
3785750867 0
3785754809 0
3785757437 0
3785760065 0
3785761379 0
3785764007 0
3785766635 0
3785769263 0
3785771891 0
3785774519 0
3785777147 0
3785779775 0
3785782403 0
3785785031 0
3785788973 0
3785791601 0
3785795543 0
3785799485 0
3785800799 0
3785804741 0
3785807369 0
3785809997 0
3785811311 0
3785813939 0
3785815253 0
3785816567 0
3785819195 0
3785823137 0
3785825765 0
3785827079 0
3785829707 0
3785831021 0
3785833649 0
3785834963 0
3785837591 0
3785840219 0
3785842847 0
3785845475 0
3785848103 0
3785850731 0
3785852045 0
3785854673 0
3785857301 0
3785859929 0
3785861243 0
3785862557 0
3785865185 0
3785869127 0
3785871755 0
3785875697 0
3785877011 0
3785879639 0
3785884895 0
3785891465 0
3785895407 0
3785900663 0
3785907233 0
3785909861 0
